age,workclass,education,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
50,2,0,0,2,0,0,0,0,10,1,0
33,2,1,0,1,0,1,0,0,40,1,1
23,0,1,1,2,0,0,0,0,50,1,0
30,-1,0,1,-1,0,1,0,0,40,1,0
46,2,0,0,0,0,1,0,0,40,1,0
21,0,1,1,1,0,1,0,0,10,1,0
52,2,0,1,0,1,0,0,0,30,1,0
26,2,1,1,2,0,1,0,0,50,1,0
27,0,1,1,1,0,1,0,0,12,1,0
28,2,0,1,0,0,0,0,0,40,0,0
50,1,1,0,1,0,1,0,0,60,1,1
28,2,0,0,1,0,1,0,0,35,1,0
61,1,0,0,2,0,1,0,0,20,1,0
32,2,0,1,1,0,0,0,0,35,1,0
30,0,1,1,1,0,1,0,0,40,1,0
51,0,1,1,0,0,0,0,0,40,1,0
40,0,1,1,1,0,1,0,2444,40,1,1
36,2,0,1,2,0,1,0,2258,70,1,0
28,2,1,1,0,1,1,0,0,24,1,0
49,2,1,0,2,0,1,0,0,45,1,1
61,1,0,0,1,0,1,0,0,30,1,0
41,1,1,0,2,0,1,0,0,60,1,1
55,2,0,1,0,0,0,0,0,30,1,0
36,2,1,0,2,0,0,0,0,40,1,0
21,2,1,1,0,0,0,0,0,40,1,0
57,1,1,0,1,0,1,0,0,45,1,1
49,1,2,0,2,0,1,99999,0,37,1,1
59,2,0,0,0,0,1,0,0,40,1,0
41,2,1,1,1,0,1,0,0,80,1,1
59,2,1,0,1,0,1,0,0,40,1,0
20,2,0,1,0,0,1,0,0,25,1,0
42,2,1,1,0,1,0,0,0,40,1,0
41,0,2,1,2,0,0,0,0,60,1,0
45,0,1,0,2,0,1,0,0,50,1,1
36,2,0,1,1,2,0,0,0,40,0,0
42,0,1,0,2,0,0,0,0,45,1,1
25,2,1,0,2,0,1,0,0,40,1,0
45,2,0,0,1,0,1,0,1887,40,1,1
58,1,0,0,1,0,1,15024,0,40,1,1
39,2,0,0,1,0,1,0,0,40,1,0
34,2,0,0,1,0,1,0,0,40,1,1
22,1,1,1,1,0,1,0,0,40,1,0
44,2,0,1,1,0,1,0,0,50,1,1
53,1,1,1,1,0,0,0,0,40,1,0
22,2,1,1,0,1,1,0,2824,40,0,1
27,2,0,0,1,0,1,0,0,40,0,0
60,2,0,1,0,0,0,0,0,25,1,0
46,2,1,0,2,0,1,3103,0,40,1,1
56,1,2,0,2,0,1,99999,0,40,1,1
36,2,1,1,2,0,1,27828,0,40,1,1
56,2,0,1,0,0,0,0,0,32,1,0
35,-1,1,0,-1,2,1,0,0,40,0,1
29,1,1,0,2,0,1,0,1740,70,1,0
19,2,0,1,0,0,1,0,0,39,1,0
38,2,0,0,0,0,1,0,0,40,1,0
40,0,1,0,1,0,1,0,0,40,1,1
52,2,1,0,2,0,1,0,0,55,1,1
22,2,1,0,2,0,0,0,0,40,1,0
32,0,0,1,0,0,0,0,0,25,1,0
27,2,1,1,2,0,0,0,0,40,1,0
25,2,1,1,2,0,0,0,0,40,0,0
36,2,2,0,2,2,1,0,0,40,0,1
22,2,0,1,0,2,1,0,0,40,1,0
32,1,0,0,1,0,1,0,0,45,1,0
37,2,1,1,2,1,0,0,0,40,1,0
22,2,0,1,2,0,1,0,0,54,1,0
29,2,0,0,0,0,0,0,0,40,1,1
42,2,0,1,0,0,1,0,0,25,1,0
45,2,1,1,1,0,0,0,0,38,1,0
33,2,1,1,0,0,0,0,0,45,1,0
39,2,1,1,2,0,0,0,0,40,1,0
27,2,0,1,0,0,1,0,0,45,1,0
53,0,1,0,2,0,0,0,0,50,1,1
30,2,1,1,0,0,0,0,0,40,1,0
52,1,1,1,1,1,1,0,0,35,1,0
43,1,1,0,1,0,1,15024,0,60,1,1
47,0,2,1,2,0,1,0,0,35,1,1
61,2,0,0,1,1,1,0,0,40,0,0
39,0,2,1,2,1,1,0,0,40,0,0
47,2,1,1,1,0,1,0,0,50,1,0
19,2,0,0,1,0,1,0,0,25,1,0
37,2,1,0,0,0,1,3464,0,40,1,0
31,2,0,0,1,0,1,0,0,51,1,0
69,1,1,0,1,0,1,0,0,8,1,0
22,-1,1,1,-1,0,1,0,0,25,1,0
29,2,0,0,0,0,1,0,0,40,1,0
24,2,1,1,0,2,1,0,0,14,1,0
42,2,0,1,0,0,1,0,0,40,0,0
30,0,1,0,1,0,1,0,0,72,1,1
28,2,2,0,1,0,0,0,0,80,1,1
27,2,1,1,0,0,1,0,0,40,1,0
53,2,0,1,2,1,0,0,0,40,1,0
35,0,0,0,1,0,1,0,1651,40,1,0
22,2,0,0,1,0,1,0,0,40,1,0
25,2,0,1,1,1,1,0,0,40,1,0
38,0,1,0,2,1,0,0,1887,40,1,1
27,2,1,1,0,0,0,0,0,35,1,0
30,2,0,0,0,0,1,0,0,37,1,0
27,2,1,1,2,0,0,0,0,50,1,0
25,2,1,1,2,0,1,0,0,40,1,0
36,-1,0,1,-1,0,0,0,0,4,1,0
32,2,0,1,0,0,0,0,0,40,1,0
70,2,0,1,1,0,1,0,0,45,1,0
50,2,0,0,2,0,1,0,0,40,1,0
40,2,1,0,0,0,0,0,0,35,1,0
34,2,0,0,1,1,1,0,0,55,1,0
57,1,0,0,1,0,1,0,0,50,1,0
39,2,2,1,0,0,0,0,0,32,1,0
49,2,1,1,0,0,0,0,0,40,1,0
43,2,1,0,2,0,1,5178,0,40,1,1
26,2,0,1,0,0,0,0,0,45,1,0
31,2,1,1,0,1,0,0,0,40,0,0
60,1,1,0,1,0,1,0,0,50,1,0
46,2,2,0,2,0,1,15024,0,50,1,1
26,2,1,0,1,0,1,7298,0,55,1,1
27,2,2,1,2,0,0,0,0,40,1,0
31,2,1,0,0,1,0,0,0,40,1,0
59,2,0,1,2,0,0,0,0,50,1,0
19,-1,1,1,-1,0,0,0,0,20,1,0
18,2,1,1,0,0,0,0,0,24,1,0
22,2,1,0,2,0,1,0,0,45,1,0
24,2,1,0,1,0,0,0,0,20,1,0
53,0,0,0,1,0,1,0,0,40,1,1
43,2,0,0,0,0,1,0,0,42,1,1
24,2,1,0,1,0,1,0,0,50,1,1
60,2,0,1,1,0,0,0,0,40,1,0
24,2,0,0,1,0,1,0,0,40,1,0
52,0,0,1,0,1,1,0,0,40,1,0
32,2,1,0,1,0,1,0,0,99,1,1
34,2,0,1,0,0,0,0,0,35,1,0
35,0,1,0,1,0,1,0,0,40,1,1
38,2,0,0,0,0,1,0,0,40,0,0
34,1,0,0,0,0,1,4508,0,90,1,0
53,0,2,1,2,0,0,0,0,50,1,1
23,2,0,1,0,0,0,0,0,40,1,0
40,2,1,0,0,0,1,0,0,40,1,0
40,2,0,0,1,0,1,0,0,40,1,0
50,2,0,0,0,0,1,0,0,60,1,1
17,2,0,1,1,0,0,0,0,20,1,0
53,0,1,1,2,0,0,0,1876,54,1,0
32,2,1,1,1,0,1,0,0,50,1,1
43,-1,0,1,-1,0,0,0,0,40,1,0
18,2,0,1,1,0,1,0,0,16,1,0
62,2,0,1,0,0,0,0,0,40,1,0
45,2,2,0,0,0,1,0,0,40,1,0
46,2,2,0,2,0,1,0,0,70,1,0
73,1,0,0,0,0,1,0,0,40,1,0
64,2,2,0,2,0,1,0,0,60,1,1
26,2,1,0,2,0,0,0,0,45,1,1
23,2,0,1,1,0,1,0,0,48,1,0
30,2,0,1,0,0,1,0,0,40,0,0
51,2,1,1,0,0,0,0,0,40,1,0
35,1,1,1,2,0,0,0,0,55,1,0
39,2,1,1,0,0,0,13550,0,45,1,1
35,1,2,0,2,2,1,0,0,40,0,1
41,2,0,1,0,0,0,0,0,40,1,0
31,2,1,1,1,0,1,4650,0,40,1,0
40,2,1,0,1,0,1,0,0,50,1,1
46,0,2,0,2,2,1,0,0,40,0,1
31,2,0,1,0,0,0,0,0,30,1,0
41,1,1,1,0,0,0,0,0,40,0,0
42,2,1,0,2,0,1,3137,0,40,1,0
23,2,0,1,1,0,1,0,0,40,1,0
21,-1,1,1,-1,0,1,0,0,35,1,0
49,2,1,0,0,0,1,0,0,45,1,1
53,2,1,1,1,1,1,0,0,40,1,0
38,0,1,1,1,0,0,4787,0,43,1,1
36,2,1,1,2,2,0,0,0,40,0,0
32,2,1,1,1,0,1,0,0,72,0,0
20,2,0,1,1,0,1,0,0,40,0,0
17,-1,0,1,-1,0,1,0,0,10,1,0
22,2,1,1,1,2,0,0,0,32,1,0
25,2,1,1,1,2,1,0,0,40,1,0
58,2,0,0,1,0,1,0,1902,40,1,0
24,2,1,1,0,0,1,0,0,20,1,0
48,0,0,1,1,0,1,8614,0,40,1,1
20,2,0,1,0,0,1,0,0,30,0,0
60,1,1,0,2,0,1,0,0,40,1,1
20,2,0,1,0,0,1,0,0,30,1,0
52,2,1,0,2,0,1,0,0,45,1,1
36,2,0,0,1,0,0,0,0,40,1,1
46,0,1,0,2,2,1,0,0,40,0,1
22,2,0,1,1,0,0,0,0,25,1,0
19,2,1,1,2,0,0,0,0,35,1,0
37,2,0,1,1,0,1,0,0,40,1,0
30,2,1,1,1,0,0,0,0,40,1,1
44,2,1,1,1,0,1,0,0,25,1,0
63,-1,0,0,-1,0,1,0,0,25,1,0
22,2,0,1,1,0,1,0,0,45,0,0
31,1,1,0,1,0,1,3908,0,50,1,0
17,2,0,1,0,0,1,0,0,40,1,0
21,2,0,1,0,0,1,0,0,40,1,0
67,2,2,0,2,0,1,0,0,40,1,1
46,2,0,1,2,0,1,0,0,40,1,0
29,2,0,1,0,0,1,0,0,50,1,0
20,2,1,1,0,0,0,0,0,6,1,0
27,2,1,1,0,0,1,0,0,24,1,0
35,2,1,0,1,0,1,0,0,40,1,1
19,2,1,1,0,0,0,0,0,30,1,0
36,2,0,1,0,0,0,0,0,40,0,0
43,2,1,0,2,0,1,15024,0,50,1,1
62,0,1,1,2,0,1,0,0,40,1,0
28,2,2,1,2,0,1,0,2339,40,0,0
18,2,0,1,0,0,0,0,0,15,1,0
59,2,2,0,1,1,1,15024,0,50,1,1
37,2,1,1,2,0,1,0,0,40,1,0
27,2,1,1,1,1,1,0,0,40,1,0
46,0,2,1,2,0,0,0,0,43,1,0
29,2,0,1,1,0,0,0,2754,42,1,0
33,2,1,0,2,0,0,0,0,40,1,1
62,2,0,0,1,0,1,0,0,40,1,0
46,2,2,0,2,0,1,0,2415,55,1,1
28,2,0,0,0,0,1,0,0,40,1,0
22,2,1,1,1,0,0,0,0,35,1,0
46,0,2,0,0,0,1,0,1887,40,1,1
54,1,1,0,1,0,1,0,1977,40,1,1
34,2,0,0,1,0,1,0,0,72,1,0
67,-1,2,0,-1,0,1,0,0,20,0,1
62,2,1,0,1,0,1,0,0,20,1,1
30,2,1,0,0,0,1,0,0,40,0,0
19,2,0,1,0,0,1,0,0,20,1,0
49,-1,0,0,-1,0,1,0,0,99,1,0
27,2,1,1,0,0,1,0,0,45,1,0
36,2,1,0,1,0,1,0,0,50,1,1
52,2,1,0,0,0,1,0,0,40,1,1
47,2,0,0,2,0,0,0,0,55,1,0
57,0,0,1,1,0,0,0,0,40,1,0
64,2,1,0,2,0,0,0,0,40,1,0
56,-1,0,1,-1,0,1,0,0,40,1,0
53,2,0,1,0,0,0,0,0,47,1,0
53,2,1,0,1,0,1,0,0,44,1,1
31,2,1,1,1,2,1,0,0,40,0,0
41,2,1,0,2,0,1,7688,0,45,1,1
45,0,0,1,0,1,0,0,0,40,1,0
63,-1,1,0,-1,0,1,0,2179,45,1,0
45,0,0,1,0,0,0,0,0,40,1,0
23,2,1,1,0,0,0,0,0,28,1,0
39,0,2,0,2,0,1,0,0,72,1,0
31,2,1,0,2,0,1,0,0,40,1,0
35,1,1,0,0,0,1,0,0,45,1,0
54,2,2,0,1,0,1,7688,0,60,1,1
22,-1,1,1,-1,0,0,0,0,40,0,0
40,0,1,1,2,0,0,5455,0,40,1,0
55,1,1,0,2,0,1,0,0,40,1,1
31,2,0,0,1,0,1,0,0,40,1,0
58,1,0,0,1,0,1,0,0,60,1,0
31,2,2,0,2,0,1,0,1977,99,1,1
46,1,0,1,0,0,0,0,0,40,1,0
38,2,1,0,1,0,1,0,0,40,1,0
22,0,1,1,2,0,0,594,0,25,1,0
17,-1,0,1,-1,0,1,0,0,30,1,0
48,1,0,0,1,0,1,0,0,60,0,0
73,2,1,0,2,0,1,0,0,15,1,0
25,2,1,0,0,0,1,0,0,45,1,1
53,0,1,1,0,0,1,0,0,40,1,0
46,2,1,0,1,0,1,7298,0,45,1,1
45,1,1,0,2,2,0,99999,0,25,0,1
37,2,1,1,2,1,0,0,0,40,1,0
30,2,0,0,0,0,1,0,0,50,1,0
29,2,0,0,0,0,1,0,0,40,1,0
29,0,1,0,1,0,1,0,0,40,1,0
75,-1,1,1,-1,0,0,0,0,6,1,0
58,2,2,0,2,0,1,0,0,40,1,1
42,1,0,0,0,1,0,0,0,50,1,0
62,0,0,1,1,1,1,0,0,24,1,0
45,0,1,0,0,2,1,7298,0,40,1,1
38,2,1,0,1,0,1,0,0,40,1,1
36,1,1,0,1,0,1,0,0,50,1,1
70,-1,0,1,-1,0,0,2009,0,40,1,0
42,1,0,0,1,0,1,0,0,30,1,0
47,0,2,0,2,0,1,15024,0,35,1,1
42,1,1,1,1,0,1,0,0,40,1,0
43,2,1,0,0,1,0,0,0,38,1,1
37,2,1,0,1,0,1,0,0,40,1,1
36,0,1,0,2,0,0,7298,0,39,1,1
27,2,1,1,1,1,0,0,0,40,0,0
54,2,0,0,0,0,1,0,0,40,0,0
48,1,0,0,1,0,1,0,1902,40,1,1
29,2,0,1,0,0,0,0,0,30,1,0
29,2,0,0,0,0,1,0,0,38,1,0
37,2,1,1,0,0,1,0,0,47,1,0
55,1,1,0,1,0,1,0,0,40,1,0
67,2,0,0,0,1,0,0,0,20,1,0
51,2,0,1,0,0,1,0,0,30,1,0
35,2,2,1,2,0,0,0,0,32,1,0
41,2,0,0,1,0,1,0,0,40,0,0
64,1,0,1,0,0,0,0,0,40,1,0
23,2,0,1,0,0,1,0,0,55,0,0
49,2,1,1,0,2,0,0,0,35,0,0
38,1,1,0,2,0,1,0,0,70,1,0
62,2,0,1,0,1,0,0,0,40,1,0
62,1,0,0,1,0,1,0,0,10,1,0
70,-1,0,0,-1,0,1,0,0,14,1,0
45,1,2,1,1,0,1,0,0,40,1,0
20,2,1,1,1,0,0,0,0,40,1,0
38,2,0,0,0,0,1,0,0,48,1,0
50,1,1,0,0,0,1,0,0,40,1,0
40,2,1,0,0,1,1,0,0,55,1,1
30,2,0,0,1,0,1,0,0,70,1,0
52,0,1,1,2,0,0,0,0,40,1,0
28,1,1,1,2,1,1,0,0,50,1,1
62,1,0,0,1,0,1,0,0,30,1,0
31,2,0,1,0,0,0,0,0,40,1,0
40,2,0,0,2,0,1,0,0,40,1,1
34,2,0,1,1,0,0,0,1590,40,1,0
53,2,1,0,1,0,1,0,0,40,1,1
42,2,0,1,0,0,1,0,0,40,1,0
26,2,1,0,0,0,1,0,0,25,1,0
51,2,0,0,1,0,1,0,0,40,1,1
49,2,2,0,2,0,1,0,0,50,1,1
43,2,0,0,0,0,1,0,0,40,1,0
42,2,1,1,0,0,1,0,0,40,1,0
31,2,0,0,1,2,0,0,0,40,0,0
26,2,0,0,1,2,1,0,0,40,1,0
50,2,1,1,2,2,0,0,0,40,0,0
35,2,0,0,0,0,1,0,0,40,1,0
37,2,1,1,1,0,0,0,0,40,1,0
53,-1,0,1,-1,0,1,0,1504,35,1,0
20,2,1,1,1,0,1,0,0,16,1,0
31,0,2,0,2,0,1,0,0,40,1,1
28,2,0,1,1,0,1,0,0,35,1,0
46,2,0,0,1,1,1,0,0,40,1,1
21,2,1,1,2,0,0,0,0,8,1,0
41,1,2,0,2,0,1,7298,0,70,1,1
30,2,1,1,2,0,1,0,0,70,1,1
66,1,1,0,2,0,1,0,0,70,1,0
37,1,1,0,1,0,1,0,0,60,1,1
74,0,0,1,0,0,0,0,0,20,1,0
46,0,1,0,1,1,1,0,0,70,1,1
51,2,2,0,2,0,1,0,1977,50,1,1
33,2,1,0,2,0,1,15024,0,50,1,1
30,2,0,0,0,0,1,3464,0,40,0,0
47,1,1,0,2,0,1,0,0,50,1,1
49,2,1,1,2,0,0,0,0,40,1,0
53,2,0,1,1,1,0,0,0,48,1,0
24,2,1,1,0,0,1,0,0,40,1,0
54,2,0,0,1,0,1,0,0,50,1,0
32,2,1,1,1,0,1,0,0,40,1,0
45,2,1,0,1,0,1,0,0,45,1,0
46,1,0,0,0,0,1,3325,0,45,1,0
37,0,1,1,0,0,1,0,0,65,1,0
48,0,2,0,2,0,1,0,0,61,1,1
25,2,1,1,0,0,0,0,0,40,1,0
28,-1,0,0,-1,0,0,3103,0,20,1,0
44,-1,0,1,-1,0,0,0,0,36,0,0
58,-1,1,0,-1,1,1,0,0,30,1,0
27,2,1,1,0,0,0,0,0,40,1,0
69,2,0,1,0,0,1,0,0,8,1,0
38,2,1,0,1,0,1,0,0,52,1,1
47,2,0,1,0,1,0,0,0,40,1,0
30,1,1,1,0,0,0,0,0,60,1,0
46,2,0,1,0,0,1,3674,0,30,1,0
27,2,2,1,2,0,0,0,0,45,1,0
19,2,1,1,1,0,1,0,0,35,1,0
18,2,0,0,0,0,0,3103,0,40,1,0
24,2,0,0,1,0,1,0,0,50,1,1
32,2,1,1,2,0,0,0,0,40,1,0
38,2,0,0,0,1,1,0,0,40,1,0
19,2,0,1,0,0,1,0,0,36,0,0
28,2,1,1,0,0,1,0,0,40,1,0
39,0,2,1,2,0,0,0,0,55,1,0
38,1,1,1,1,2,1,0,0,60,0,0
42,2,0,0,0,0,0,0,0,40,1,1
31,2,1,0,0,0,0,0,0,40,1,1
46,2,0,1,0,0,0,0,0,40,0,0
53,2,1,1,2,0,0,0,0,54,1,0
21,2,1,1,0,0,1,0,0,15,1,0
48,1,0,0,1,0,1,0,0,50,1,0
46,2,0,0,0,0,0,3103,0,52,1,1
30,2,0,0,1,0,1,0,0,45,1,0
24,2,0,1,0,1,1,0,0,40,0,0
32,2,0,1,1,0,1,0,0,50,1,0
30,2,0,1,0,0,0,0,0,40,1,0
57,0,2,1,2,0,0,0,0,50,1,0
56,2,0,1,0,0,1,0,0,40,1,0
27,2,0,1,2,1,0,0,0,37,1,0
38,2,1,0,0,0,1,0,0,40,0,0
19,2,0,1,0,0,1,0,0,40,1,0
61,1,1,0,0,0,1,0,0,50,1,1
49,2,1,1,1,0,0,0,0,40,1,0
28,2,0,0,1,0,1,0,0,38,1,0
50,1,2,0,2,0,1,0,0,55,1,1
43,2,1,0,1,0,1,0,0,84,1,1
34,2,0,1,0,1,0,0,0,48,1,0
28,2,0,0,1,0,1,0,0,40,1,0
31,2,1,0,1,0,1,0,0,40,1,0
55,2,0,1,0,1,0,0,0,44,1,0
26,2,1,0,2,0,0,0,0,45,1,1
51,0,2,0,2,1,0,0,0,40,1,1
35,2,0,0,1,0,1,0,0,40,1,0
42,2,1,0,2,2,0,0,0,31,0,0
63,-1,2,0,-1,0,1,0,0,12,1,0
31,2,2,1,2,0,1,0,0,30,1,0
22,0,0,1,0,0,1,0,0,20,1,0
67,2,0,1,1,0,1,0,0,60,1,0
50,-1,0,0,-1,0,1,0,0,50,1,0
63,2,0,1,0,0,0,0,0,24,1,0
31,2,0,0,0,0,1,0,0,40,1,1
17,2,0,1,2,0,1,0,0,40,1,0
41,0,0,0,1,1,1,0,0,40,1,0
53,0,0,0,1,0,1,0,0,38,1,0
44,0,1,0,1,1,1,0,0,99,1,0
24,2,1,1,0,0,1,0,0,40,1,0
35,2,1,1,1,0,1,0,0,35,1,0
61,2,1,0,1,0,0,0,0,40,1,1
31,2,1,1,2,2,0,0,0,40,0,0
44,2,1,0,1,0,1,5178,0,40,1,1
56,2,0,0,1,0,1,0,0,36,1,1
66,2,1,1,0,0,0,0,0,40,1,0
45,2,1,0,1,2,1,0,0,40,0,0
69,1,1,0,2,0,1,20051,0,45,1,1
64,2,0,0,1,0,1,0,0,40,1,0
38,2,0,0,0,0,0,0,0,36,1,1
43,0,1,1,1,1,1,0,0,40,1,0
37,2,0,1,1,0,1,0,0,49,1,0
19,2,0,1,0,0,0,0,0,16,1,0
59,1,0,0,2,0,1,0,0,40,1,0
50,0,1,0,0,0,1,0,0,40,1,0
33,2,1,0,2,0,1,0,0,50,1,1
56,2,1,0,1,0,1,0,0,45,1,1
28,2,1,0,1,0,1,0,0,40,1,0
27,2,0,0,0,0,0,0,0,34,1,0
42,2,2,0,1,2,1,0,0,40,0,0
34,2,0,0,0,0,1,0,0,40,1,0
19,2,0,1,1,0,1,0,0,30,1,0
68,1,0,0,2,0,1,0,0,40,1,1
28,2,2,0,2,0,1,0,0,38,1,1
81,-1,1,1,-1,0,0,0,0,4,1,0
22,1,0,1,0,0,1,0,0,40,1,0
58,2,1,1,0,0,0,0,0,40,1,0
31,2,1,1,0,0,0,0,0,25,1,0
17,0,0,1,1,0,1,0,0,30,1,0
25,2,1,1,1,0,1,10520,0,50,1,1
23,2,1,1,0,2,0,0,0,23,1,0
25,2,0,1,0,0,1,0,0,40,1,0
47,2,0,1,1,0,1,0,0,40,1,0
39,2,1,0,2,0,0,0,0,60,1,1
44,2,0,0,1,0,1,0,0,40,1,0
46,2,1,0,2,0,1,0,0,40,1,1
38,1,1,0,0,0,1,0,0,35,1,0
23,2,0,1,0,0,1,0,0,30,1,0
34,2,1,0,2,0,0,0,0,35,1,0
33,2,0,1,1,0,1,0,0,40,1,1
38,2,0,1,0,0,0,0,0,20,1,0
52,1,1,0,2,0,1,0,0,40,1,0
50,2,0,1,1,0,0,0,0,33,1,0
38,2,1,1,1,0,0,0,2444,45,1,1
35,2,1,0,0,0,1,0,0,40,1,0
67,1,2,0,2,0,1,10605,0,35,1,1
60,2,0,0,0,0,1,7688,0,40,1,1
44,2,0,1,1,0,0,0,0,15,1,0
38,1,0,1,0,0,1,0,0,50,1,0
29,2,0,0,2,0,1,0,0,40,1,1
65,2,2,0,2,0,1,5556,0,50,1,1
33,2,1,1,0,0,0,0,0,40,1,0
29,-1,0,1,-1,0,1,0,0,40,1,0
18,2,0,1,1,0,0,0,0,30,1,0
43,2,2,1,2,0,1,0,0,40,1,0
42,2,1,1,2,2,0,0,0,40,1,0
42,2,0,0,1,0,1,0,0,40,1,0
32,2,0,0,0,0,1,0,0,30,1,0
36,2,1,1,1,0,0,0,0,40,1,0
41,0,1,0,0,0,1,0,0,40,1,1
30,2,1,1,0,0,0,0,0,40,1,0
21,2,0,1,0,0,1,0,0,35,1,0
33,2,1,0,1,1,1,0,0,40,1,1
19,-1,1,1,-1,0,1,0,0,15,1,0
19,2,0,1,0,0,1,0,0,25,1,0
35,2,0,1,1,0,1,0,0,40,1,0
43,2,0,1,1,1,0,0,0,35,1,0
45,2,0,0,1,1,1,0,0,24,1,0
25,2,1,1,2,1,1,0,0,50,1,0
39,1,1,0,2,0,1,0,0,40,1,0
26,2,0,1,0,0,1,0,0,40,1,0
60,2,2,0,1,0,1,0,0,10,1,0
52,0,2,0,2,0,0,0,0,40,1,1
22,2,0,1,1,0,1,0,0,30,1,0
23,2,1,1,0,0,0,0,0,40,1,0
46,2,0,0,0,0,0,0,0,40,1,0
34,1,1,0,1,0,1,0,0,30,1,0
39,2,1,0,2,0,1,0,0,50,1,1
38,2,0,1,2,0,0,0,0,40,1,0
56,1,2,0,2,0,1,0,0,25,1,0
55,0,0,1,0,0,0,0,0,40,1,0
40,2,1,0,2,0,0,7688,0,40,1,1
23,2,1,1,0,0,1,0,0,40,1,0
39,2,1,1,0,0,1,0,0,40,1,0
24,2,1,0,1,1,1,0,0,30,1,0
51,1,0,0,1,0,1,0,0,40,1,1
47,1,1,0,2,0,1,0,0,50,0,1
25,1,0,1,0,0,1,0,0,50,1,0
34,2,2,0,2,0,1,0,0,55,1,1
18,2,0,1,1,1,0,0,1602,20,1,0
19,2,1,1,2,0,0,0,0,28,1,0
32,2,1,1,1,0,1,0,0,40,1,0
49,2,0,0,1,0,1,0,0,40,1,1
40,-1,0,1,-1,0,0,0,0,8,1,0
43,2,0,0,1,0,1,0,0,55,1,0
71,1,2,0,2,0,1,99999,0,40,1,1
59,2,0,1,0,0,1,0,0,40,1,0
32,2,1,0,2,0,0,0,0,40,1,1
25,2,1,1,2,0,1,0,0,40,1,0
32,2,0,0,2,0,1,0,0,40,0,0
17,2,0,1,0,1,0,0,0,15,1,0
57,1,2,0,2,0,1,0,0,35,1,1
17,1,0,1,0,0,1,0,0,15,1,0
27,2,1,1,1,2,0,0,0,40,0,0
41,0,0,0,1,0,1,0,0,40,1,0
62,-1,2,0,-1,2,1,0,0,40,1,1
19,2,0,1,1,0,0,0,0,25,1,0
41,2,0,1,0,0,0,0,0,40,0,0
39,2,1,1,2,0,1,0,0,50,1,1
30,2,0,1,1,0,1,0,0,40,1,0
37,2,1,0,0,0,1,0,0,40,1,1
18,2,0,1,0,0,0,0,0,15,1,0
40,1,1,0,1,0,1,0,0,45,1,1
38,1,1,0,1,0,1,0,1485,60,0,1
24,2,0,1,1,0,1,0,0,40,1,0
33,2,0,0,1,0,1,0,0,50,1,0
48,2,1,0,0,0,1,0,0,40,1,0
51,2,1,0,1,0,1,0,0,40,1,1
48,2,0,0,1,0,1,0,0,40,1,0
43,2,0,0,1,0,1,0,0,45,1,0
34,2,2,1,2,0,1,0,0,50,1,0
41,2,1,1,1,0,1,0,0,30,1,0
51,1,2,1,2,0,1,27828,0,60,1,1
25,2,0,1,1,0,1,0,0,40,1,0
20,2,0,1,0,0,1,0,0,50,1,0
61,1,0,0,2,0,1,2829,0,45,1,0
35,2,1,1,2,0,0,0,0,70,1,0
42,0,2,1,2,0,0,0,0,40,1,0
26,0,0,1,0,0,1,0,0,16,1,0
46,2,0,0,0,0,1,0,0,50,1,0
39,0,1,1,2,0,1,0,0,40,1,1
18,-1,0,1,-1,0,1,0,0,40,1,0
29,2,1,1,1,1,1,0,0,80,1,0
39,2,1,0,1,0,1,0,0,40,1,1
47,2,0,0,1,0,1,0,0,40,1,1
40,2,1,0,1,0,1,0,0,50,1,1
43,0,0,0,1,0,1,0,0,40,1,1
32,2,0,1,0,0,1,0,0,40,1,0
31,2,0,1,1,0,0,0,0,40,1,0
19,-1,1,1,-1,0,1,0,0,35,1,0
44,0,1,0,0,0,1,0,0,40,1,1
46,0,1,0,1,0,1,0,0,40,1,1
53,1,2,0,2,0,1,0,0,50,1,1
43,2,1,0,2,0,1,0,0,40,1,0
41,0,1,1,2,0,0,0,0,40,1,0
35,2,0,1,0,1,1,0,0,40,1,0
48,2,1,0,1,0,1,0,0,45,1,0
28,0,2,0,2,0,0,0,0,40,1,0
44,2,1,1,2,0,0,0,0,32,1,0
20,-1,1,1,-1,0,0,0,0,40,1,0
51,0,2,1,2,0,0,0,0,40,1,0
28,2,0,1,1,0,1,0,0,50,1,0
36,2,1,1,1,0,1,0,0,60,1,0
28,2,0,0,0,0,1,0,0,35,1,0
21,2,1,1,1,0,1,0,0,40,1,0
34,-1,1,0,-1,0,1,0,0,30,1,0
36,0,1,0,1,0,1,0,0,40,1,0
25,-1,1,1,-1,0,0,0,0,80,1,0
31,2,0,1,2,0,1,0,0,43,1,0
44,1,0,0,0,0,1,0,0,60,1,0
49,0,0,1,0,0,1,0,0,40,1,0
40,2,0,0,1,0,1,0,0,40,1,0
64,0,2,0,2,2,1,0,0,40,0,1
54,0,2,0,2,0,1,7688,0,40,1,1
27,2,1,0,1,2,1,0,0,55,0,0
18,2,1,1,0,0,0,0,0,20,1,0
68,2,0,0,1,1,1,0,0,44,1,0
64,2,2,1,2,0,1,0,0,80,1,1
36,2,0,0,1,2,1,0,0,40,1,0
21,2,0,1,0,0,1,0,0,24,1,0
22,2,1,1,1,0,1,0,0,30,1,0
61,2,1,0,2,0,1,0,0,40,1,0
